Rank,Title,Score,Episodes,Airing
-,Inyouchuu Etsu,6.14,OVA (2 eps),Jan 2011 - Aug 2011
-,Kuro Gal ni Natta kara Shinyuu to shitemita.,6.14,ONA (8 eps),Apr 2021 - May 2021
-,Shameshrine Andorora,6.14,OVA (1 eps),Jun 2001 - Jun 2001
-,Oni-Tensei,6.13,OVA (4 eps),Mar 2000 - Sep 2000
-,Soukou Kijo Iris Special,6.13,Special (1 eps),May 2010 - May 2010
-,Subarashiki Kokka no Kizukikata,6.13,OVA (2 eps),Sep 2019 - Sep 2019
-,Choisuji,6.13,OVA (2 eps),Jun 2007 - Nov 2007
-,Guren,6.13,OVA (3 eps),Sep 2001 - Mar 2002
-,Bakunyuu Bomb,6.12,OVA (3 eps),Oct 2009 - Dec 2009
-,Hajimete no Orusuban,6.12,OVA (2 eps),Dec 2020 - Mar 2021
-,Hitozuma Ryoujoku Sankanbi,6.12,OVA (2 eps),Feb 2005 - May 2005
-,Immoral,6.12,OVA (2 eps),Apr 2005 - Aug 2005
-,Kisaku Spirit,6.12,OVA (3 eps),May 2004 - Jul 2005
-,Maid Ane,6.12,OVA (2 eps),Aug 2011 - Dec 2011
-,Summer: Inaka no Seikatsu,6.12,OVA (? eps),Jul 2022 -
-,Zecchou Rocket,6.12,OVA (2 eps),Oct 2013 - Dec 2013
-,Mashou no Kao,6.11,OVA (1 eps),Jul 2004 - Jul 2004
-,Oyako Rankan The Animation,6.11,OVA (1 eps),Sep 2013 - Sep 2013
-,Pia Carrot e Youkoso!! 2,6.11,OVA (3 eps),Oct 1998 - Apr 1999
-,Ayatsuri Haramase DreamNote,6.11,OVA (2 eps),Aug 2009 - Sep 2011
-,Choujin Densetsu Urotsukidouji Movie,6.11,Movie (1 eps),Mar 1989 - Mar 1989
-,Dragon Pink,6.11,OVA (3 eps),Aug 1994 - Jul 1995
-,Hasande Ageru,6.11,OVA (2 eps),Aug 2018 - Oct 2018
-,Hotaruko,6.11,OVA (3 eps),Feb 2003 - Sep 2003
-,Houkago 2: Sayuri,6.11,OVA (1 eps),Jul 2008 - Jul 2008
-,Abandon: 100 Nuki Shinai to Derarenai Fushigi na Kyoushitsu,6.10,OVA (? eps),Mar 2022 -
-,Anata wa Watashi no Mono,6.10,OVA (2 eps),Apr 2017 - Aug 2017
-,Dark Shell: Ori no Naka no Namameki,6.10,OVA (2 eps),Jun 2003 - Sep 2003
-,Green Green Thirteen: Erolutions,6.10,OVA (1 eps),May 2004 - May 2004
-,Ienai Koto The Animation,6.10,OVA (2 eps),Mar 2015 - Mar 2016
-,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,6.10,OVA (4 eps),May 2001 - May 2002
-,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,6.10,OVA (1 eps),Apr 2010 - Apr 2010
-,Kachou no Koi,6.10,OVA (1 eps),Mar 2010 - Mar 2010
-,Kojin Taxi,6.10,OVA (5 eps),May 2002 - Sep 2004
-,Otaku ni Yasashii Gal toka, Kyonyuu no Osananajimi toka.,6.10,OVA (2 eps),Apr 2022 - Jun 2022
-,Otoko no Ko Ojousama,6.10,OVA (1 eps),Mar 2011 - Mar 2011
-,Shinseiki Inma Seiden,6.10,OVA (6 eps),Mar 2001 - Oct 2002
-,Soap no Moko-chan,6.10,OVA (1 eps),Jun 1996 - Jun 1996
-,Soshite Watashi wa Sensei ni...,6.10,OVA (? eps),Sep 2021 -
-,Na Bbeun Sang Sa,6.09,Movie (1 eps),Aug 2018 - Aug 2018
-,Nanase Ren,6.09,OVA (1 eps),Dec 2005 - Dec 2005
-,Ninpou Midare Karakuri,6.09,OVA (2 eps),Aug 1996 - Nov 1996
-,Angel Blade: Ultimate Edition - Tokuteneizou,6.09,Special (1 eps),Jul 2004 - Jul 2004
-,Hissatsu Chikan Nin,6.09,OVA (2 eps),Sep 2008 - Dec 2008
-,Inbo,6.09,OVA (3 eps),Jul 2005 - Nov 2005
-,Jokei Kazoku III: Himitsu - The Anime,6.09,OVA (1 eps),Nov 2014 - Nov 2014
-,Kodomo no Jikan,6.09,OVA (7 eps),Dec 2000 - Dec 2002
-,Choujin Densetsu Urotsukidouji,6.08,OVA (3 eps),Jan 1987 - Apr 1989
-,Cosplay Roshutsu Kenkyuukai,6.08,OVA (2 eps),Apr 2011 - Jul 2011
-,Dainiji Ura Nyuugakushiken The Animation,6.08,OVA (1 eps),May 2017 - May 2017
-,Hitozuma, Mitsu to Niku,6.08,OVA (4 eps),Nov 2019 - May 2020
-,Ikusa Otome Valkyrie Shinshou,6.08,OVA (2 eps),Feb 2006 - May 2007
-,Kansen Sodom,6.08,OVA (1 eps),Oct 2018 - Oct 2018
-,Koukai Benjo The Animation,6.08,OVA (2 eps),Mar 2013 - Jun 2013
-,Ryokan Shirasagi,6.08,OVA (2 eps),Jun 2003 - Apr 2004
-,Teakamamire no Tenshi The Animation,6.08,OVA (1 eps),Jul 2017 - Jul 2017
-,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,6.07,OVA (1 eps),Sep 2013 - Sep 2013
-,Stainless Night,6.07,OVA (2 eps),Dec 1995 - Mar 1996
-,Waver,6.07,OVA (3 eps),Sep 2001 - Apr 2002
-,Yakata Jukujo,6.07,OVA (2 eps),Dec 2007 - Mar 2008
-,Etsuraku no Tane The Animation,6.07,OVA (1 eps),Apr 2015 - Apr 2015
-,Gosenzo San'e,6.07,OVA (4 eps),Sep 1998 - Mar 1999
-,Hitozuma Koukan Nikki,6.07,OVA (2 eps),Jul 2009 - Oct 2009
-,Inshitsu Otaku ni Ikareru Kanojo,6.07,OVA (3 eps),Jun 2011 - Nov 2011
-,Kininaru Kimochi,6.07,OVA (4 eps),Apr 2004 - Aug 2006
-,Ai Shimai Tsubomi... Kegashite Kudasai,6.06,OVA (2 eps),Jun 2004 - Sep 2004
-,Gekka Bijin,6.06,OVA (2 eps),Apr 2002 - Jul 2002
-,Hitou Meguri The Animation: Wakaokami, Rachiru,6.06,OVA (1 eps),Mar 2006 - Mar 2006
-,Ikenai Koto The Animation,6.06,OVA (1 eps),Jan 2015 - Jan 2015
-,Kimi wa Yasashiku Netorareru The Animation,6.06,OVA (? eps),Feb 2022 -
-,Koushoku Ichidai Otoko,6.06,OVA (1 eps),Jan 1991 - Jan 1991
-,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,6.06,ONA (8 eps),Apr 2020 - May 2020
-,Tsuma Netori: Ikumi to Shizuka,6.06,OVA (1 eps),Dec 2018 - Dec 2018
-,Yakin Byoutou Ni,6.06,OVA (5 eps),Jul 2004 - Jan 2006
-,Moke Moke Taishou Dendo Musume Arisa,6.05,OVA (2 eps),May 2005 - Jul 2005
-,Romance wa Tsurugi no Kagayaki II,6.05,OVA (6 eps),Mar 2001 - Oct 2002
-,Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo,6.05,OVA (1 eps),Aug 2015 - Aug 2015
-,Boku to Sensei to Tomodachi no Mama,6.04,OVA (2 eps),Aug 2019 - Oct 2019
-,Daraku: Onna Kyoushi Hakai,6.04,OVA (3 eps),Sep 2002 - Apr 2003
-,Inyouchuu Shoku: Ryoushokutou Taimaroku - Kanzenban,6.04,OVA (1 eps),Jun 2010 - Jun 2010
-,Kuraibito,6.04,OVA (1 eps),Jun 2014 - Jun 2014
-,Lilitales,6.04,ONA (4 eps),May 2018 - Jun 2018
-,Mesu Nochi Torare,6.04,OVA (2 eps),Apr 2013 - Jun 2013
-,Minerva no Kenshi,6.04,OVA (5 eps),Dec 1994 - Dec 1996
-,Sailor Fuku Shinryou Tsumaka,6.04,OVA (2 eps),Mar 2011 - Jun 2011
-,Shakkin Shimai,6.04,OVA (2 eps),Oct 2007 - Mar 2008
-,Youkou no Ken,6.04,OVA (2 eps),May 2004 - Jul 2004
-,Reijoku no Yakata,6.03,OVA (2 eps),Jan 2010 - Apr 2010
-,Ryoujoku Guerrilla Kari 3,6.03,OVA (2 eps),Feb 2008 - Apr 2008
-,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,6.03,OVA (2 eps),May 2006 - Aug 2006
-,Toriko no Shizuku: Natsu no Gouka Kyakusen de Kegasareru Otome-tachi,6.03,OVA (2 eps),Mar 2019 - Sep 2019
-,Watashi no Shiranai Mesu no Kao,6.03,OVA (1 eps),Jan 2010 - Jan 2010
-,Arbeit Shiyo!!,6.03,OVA (3 eps),Apr 2010 - Apr 2010
-,Asa kara Zusshiri Milk Pot,6.03,OVA (2 eps),Aug 2011 - Jan 2012
-,Cosplay Rakuen,6.03,OVA (1 eps),Jan 2014 - Jan 2014
-,Gakuen no Shuryousha,6.03,OVA (2 eps),Mar 2003 - Jul 2003
-,Injuu Gakuen EX,6.03,OVA (4 eps),Jul 1996 - Nov 1996
-,Issunboushi (OVA),6.03,OVA (2 eps),Jun 2007 - Sep 2007
-,Daraku Reijou The Animation: Hakoiri Ojousama Netorare Choukyou Kiroku,6.02,OVA (1 eps),Apr 2017 - Apr 2017
-,Haitokuzuma,6.02,OVA (2 eps),Dec 2005 - Dec 2006
-,Hime Dorei,6.02,OVA (2 eps),Jun 2008 - Oct 2008
-,Imako System,6.02,OVA (2 eps),Feb 2014 - May 2014
-,Taimanin Asagi: Toraware no Niku Ningyou,6.02,OVA (1 eps),Oct 2020 - Oct 2020
-,Yarima Queen,6.02,OVA (1 eps),Jun 2000 - Jun 2000
-,Choukou Sennin Haruka,6.01,OVA (3 eps),Aug 2009 - Sep 2010
-,Classmate no Okaasan,6.01,OVA (2 eps),Apr 2007 - Jul 2007
-,Houkago Nyannyan,6.01,OVA (1 eps),Dec 2011 - Dec 2011
-,Canary wa Kago no Naka,6.00,OVA (2 eps),Oct 2003 - Jan 2004
-,Elfina: Yoru e to Urareta Oukoku de... The Animation,6.00,OVA (3 eps),Aug 2003 - Jan 2004
-,Hitozuma Cosplay Kissa,6.00,OVA (2 eps),Mar 2004 - Aug 2004
-,Konbini Shoujo Z,6.00,OVA (4 eps),Dec 2021 - Jul 2022
-,Septem Charm Magical Kanan,6.00,OVA (4 eps),Aug 2000 - Nov 2001
-,Maro no Kanja wa Gatenkei,5.99,OVA (2 eps),May 2015 - Jun 2015
-,Natsu ga Owaru made The Animation,5.99,OVA (2 eps),Jul 2020 - Sep 2020
-,Natural 2: Duo,5.99,OVA (4 eps),Nov 2001 - Jul 2003
-,Papa datte, Shitai,5.99,ONA (8 eps),Jan 2019 - Feb 2019
-,Pia Carrot e Youkoso!!,5.99,OVA (3 eps),Oct 1997 - Apr 1998
-,Princess Knight☆Catue DVD-BOX Special,5.99,Special (1 eps),Sep 2012 - Sep 2012
-,Sei Dorei Gakuen 2,5.99,OVA (2 eps),Feb 2022 - Jul 2022
-,Shintaisou: Shin,5.99,OVA (2 eps),Jun 2005 - Sep 2005
-,Triangle Blue,5.99,OVA (2 eps),Aug 2009 - Jan 2010
-,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,5.99,OVA (2 eps),Mar 2009 - Nov 2009
-,Boku no Yayoi-san 2,6.00,OVA (2 eps),Jul 2016 - Jul 2016
-,Elf no Futagohime: Willan to Arsura,5.99,OVA (1 eps),Jul 2009 - Jul 2009
-,Hitou Meguri Kakure Yu,5.99,OVA (2 eps),Dec 2010 - Feb 2011
-,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,5.99,OVA (3 eps),Jul 2001 - Feb 2002
-,Chikansha Thomas,5.98,OVA (1 eps),Sep 2004 - Sep 2004
-,Kanojo ga Yatsu ni Idakareta Hi,5.98,OVA (2 eps),Aug 2020 - Dec 2020
-,Maou Evelogia ni Mi wo Sasage yo,5.98,ONA (9 eps),Oct 2021 - Nov 2021
-,Mei King,5.98,OVA (4 eps),Oct 1999 - Jan 2001
-,Ryojoku no Rensa,5.98,OVA (2 eps),Sep 2003 - Jan 2004
-,Shino-sensei no Yuuwaku Jugyou,5.98,OVA (1 eps),Nov 2004 - Nov 2004
-,Natural: Another,5.97,OVA (2 eps),Feb 2000 - Jun 2000
-,Oyome-sama Honey Days♥,5.97,OVA (2 eps),Nov 2014 - Feb 2015
-,Seme♥Chichi,5.97,OVA (2 eps),Sep 2010 - Dec 2010
-,Yariman Fudousan,5.97,OVA (2 eps),Apr 2014 - Jun 2014
-,Kagirohi: Shaku Kei,5.97,OVA (2 eps),Sep 2009 - Jan 2010
-,Lovely Day: Boku to Kanojo no Nana Nichikan,5.97,OVA (1 eps),Mar 2012 - Mar 2012
-,Binetsukko ♭37℃ The Animation,5.96,OVA (2 eps),Nov 2003 - Feb 2004
-,Rasen Sokou no Dystopia,5.96,OVA (2 eps),Jun 2015 - Nov 2015
-,Venus Blood: Brave,5.96,OVA (4 eps),Dec 2018 - Mar 2020
-,Naisho no Wakana-san,5.95,OVA (1 eps),Dec 2013 - Dec 2013
-,Izumo (2003),5.95,OVA (5 eps),Jan 2003 - Oct 2005
-,Kakyuusei 2: Sketchbook,5.94,OVA (2 eps),May 2007 - Jun 2007
-,Mori no Kuma-san, Toumin-chuu.,5.94,ONA (? eps),Jul 2022 -
-,Parade Parade,5.94,OVA (2 eps),Apr 1996 - Jul 1996
-,Seiso de Majime na Kanojo ga, Saikyou Yaricir ni Kanyuu Saretara...? The Animation,5.94,OVA (1 eps),Apr 2017 - Apr 2017
-,Taimanin Yukikaze Special,5.94,Special (1 eps),Jan 2016 - Jan 2016
-,Meltys Quest,5.93,ONA (2 eps),Feb 2020 - Feb 2020
-,Onna Kyoushi,5.93,OVA (3 eps),Dec 2002 - Aug 2003
-,Usamimi Bouken-tan: Sekuhara Shinagara Sekai wo Sukue,5.93,OVA (4 eps),Aug 2021 - Mar 2022
-,Imouto,5.93,OVA (1 eps),Apr 2006 - Apr 2006
-,Innocent: Shoujo Memoria,5.93,OVA (1 eps),Jul 2011 - Jul 2011
-,Grope: Yami no naka no Kotori-tachi,5.92,OVA (2 eps),Dec 2007 - Aug 2008
-,Implicity,5.92,OVA (2 eps),Sep 2017 - Nov 2017
-,Shoujo Auction,5.92,OVA (2 eps),Dec 2005 - Mar 2006
-,Shuukaku no Yoru,5.92,OVA (2 eps),May 2002 - Nov 2002
-,Natural,5.91,OVA (2 eps),Feb 1999 - May 1999
-,Papa to Kiss in the Dark,5.91,OVA (2 eps),Nov 2005 - Dec 2005
-,Seikoujo: Haitoku no Biden Dorei,5.91,OVA (2 eps),Apr 2006 - Dec 2006
-,Yebisu Celebrities 1st,5.91,OVA (1 eps),May 2010 - May 2010
-,Yue ni Hitozuma wa Netorareta.,5.91,OVA (2 eps),Feb 2019 - Apr 2019
-,Inma Youjo,5.91,OVA (5 eps),Dec 1994 - Nov 1997
-,Kakyuusei 2: Anthology,5.91,OVA (2 eps),Mar 2006 - Jun 2006
-,Kowaku no Toki,5.91,OVA (4 eps),Oct 2011 - Jul 2014
-,Chikan Juunin-tai The Animation,5.90,OVA (5 eps),Jul 2004 - Aug 2004
-,Choubatsu Yobikou,5.90,OVA (2 eps),Feb 2004 - May 2004
-,Donburi Kazoku,5.90,OVA (2 eps),Jun 2006 - Oct 2006
-,Elf no Wakaokusama,5.90,OVA (2 eps),Jul 1995 - Oct 1995
-,Gibo,5.90,OVA (2 eps),Oct 2001 - Jan 2002
-,Gitai Saimin,5.90,OVA (2 eps),Jan 2011 - Apr 2011
-,Magical Twilight,5.90,OVA (3 eps),Jul 1994 - Jul 1995
-,Makai Kishi Ingrid: Re - Mesu Buta Dorei ni Ochita Makai Kishi,5.90,OVA (1 eps),Nov 2018 - Nov 2018
-,Okane ga Nai Specials,5.90,Special (4 eps),Feb 2007 - Dec 2007
-,Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no Desu ga... Anime Edition,5.90,OVA (1 eps),Jun 2017 - Jun 2017
-,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,5.89,OVA (2 eps),Jun 2004 - Oct 2004
-,Rape! Rape! Rape!,5.89,OVA (3 eps),Oct 2008 - Jul 2009
-,Saimin Jutsu Zero Special,5.89,Special (1 eps),Sep 2013 - Sep 2013
-,Hakoiri Shoujo: Virgin Territory,5.89,OVA (2 eps),Sep 2011 - Feb 2012
-,Chibo,5.88,OVA (2 eps),Oct 2005 - Jan 2006
-,Choujin Densetsu Urotsukidouji 2,5.88,Movie (1 eps),Jul 1991 - Jul 1991
-,Euphoria,5.88,OVA (6 eps),Dec 2011 - Feb 2016
-,Kijoku: Princess Double Kari,5.88,OVA (3 eps),Aug 2004 - Dec 2004
-,Kounai Shasei,5.88,OVA (3 eps),May 1990 - Aug 1992
-,Kyuuketsuki,5.88,OVA (2 eps),Mar 2011 - Dec 2012
-,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,5.88,OVA (2 eps),Jan 2015 - Feb 2015
-,Nozoki Kanojo,5.88,OVA (4 eps),Dec 2019 - Aug 2021
-,Angelium,5.87,OVA (2 eps),Sep 2004 - Nov 2004
-,Colosseum no Senki: Another Story,5.87,OVA (2 eps),Dec 2015 - Jan 2016
-,Imouto Twins,5.87,OVA (1 eps),Sep 2006 - Sep 2006
-,Kunoichi Bakumatsu Kitan,5.87,OVA (2 eps),Dec 2003 - May 2004
-,Dark Blue,5.86,OVA (2 eps),Apr 2012 - Mar 2013
-,Inyouchuu Etsu Special,5.86,Special (1 eps),Mar 2014 - Mar 2014
-,Kussetsu,5.86,OVA (3 eps),Feb 2002 - Jul 2002
-,Mikagura Tanteidan,5.86,OVA (3 eps),Mar 2004 - Sep 2004
-,Shusaku Replay,5.86,OVA (4 eps),Jul 2000 - Jan 2001
-,Shuudan Chikan Densha,5.86,OVA (2 eps),Jun 2005 - Sep 2005
-,Tokio Kidou Police,5.86,OVA (2 eps),Jul 1997 - Aug 1997
-,Rape Gouhouka!!!,5.85,ONA (2 eps),Sep 2018 - Sep 2018
-,Hana to Hebi The Animation,5.85,OVA (3 eps),Jul 2006 - Sep 2006
-,Hontou ni Atta,5.85,OVA (2 eps),Aug 2013 - May 2014
-,Luv Wave,5.85,OVA (3 eps),Mar 2000 - Oct 2000
-,Campus,5.84,OVA (2 eps),Nov 2000 - Feb 2001
-,Daishikkin Helena,5.84,OVA (2 eps),Aug 2005 - Nov 2005
-,Heisa Byouin,5.84,OVA (2 eps),Dec 2003 - Mar 2004
-,Keiraku no Houteishiki Level-C,5.84,OVA (1 eps),Jul 1995 - Jul 1995
-,Ookami-san wa Taberaretai,5.84,ONA (3 eps),Sep 2020 - Sep 2020
-,Suki da yo!,5.84,OVA (2 eps),Dec 2001 - Mar 2002
-,True Blue,5.84,OVA (2 eps),Feb 2005 - Mar 2005
-,Black Gate: Kanin no Gakuen,5.83,OVA (2 eps),Jul 2004 - Dec 2004
-,G-Taste,5.83,OVA (7 eps),Dec 1999 - Apr 2003
-,Kansen: Ball Buster The Animation,5.83,OVA (1 eps),Nov 2013 - Nov 2013
-,Ijou Chitai: Jikken Dorei,5.82,OVA (2 eps),Dec 2011 - Mar 2012
-,Kunoichi Sakuya,5.82,OVA (2 eps),Feb 2011 - Aug 2011
-,Onmyouji Ayakashi no Megami: Inran Jubaku,5.81,OVA (2 eps),Oct 2009 - Apr 2010
-,Onna Kyoushi Yumi no Houkago,5.81,OVA (2 eps),Aug 2003 - Nov 2003
-,Septem Charm Magical Kanan: SP Summer Camp,5.81,OVA (2 eps),Aug 2002 - Feb 2003
-,Vicious,5.81,OVA (2 eps),Jan 2001 - May 2001
-,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi & Onna Senshi,5.81,OVA (1 eps),Jan 2015 - Jan 2015
-,Karen,5.81,OVA (1 eps),Aug 2002 - Aug 2002
-,Kokudo Ou,5.81,OVA (5 eps),Nov 2000 - Jun 2002
-,Kurohime: Shikkoku no Yakata,5.81,OVA (2 eps),May 2002 - Mar 2003
-,Eternity: Shinya no Nurekoi Channel ♡,5.80,ONA (12 eps),Oct 2020 - Dec 2020
-,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,5.80,OVA (1 eps),Jul 2015 - Jul 2015
-,Houkago 2 The Animation,5.80,OVA (1 eps),Aug 2007 - Aug 2007
-,Kiss yori...,5.80,OVA (3 eps),Jul 1999 - Nov 1999
-,Korashime,5.80,OVA (2 eps),Jun 2001 - Sep 2001
-,Okusama wa Mahoutsukai,5.80,OVA (2 eps),Dec 2006 - Mar 2007
-,Suika: Manatsu no Okurimono,5.80,OVA (1 eps),Apr 2004 - Apr 2004
-,Taimanin Shiranui: Inyoku no Dorei Shoufu,5.80,OVA (1 eps),Nov 2021 - Nov 2021
-,Osananajimi to Doukyuusei,5.79,OVA (2 eps),Jul 2008 - Nov 2008
-,Shusaku Liberty,5.79,OVA (2 eps),Jan 2003 - Apr 2003
-,Words Worth Gaiden,5.79,OVA (2 eps),Jul 2002 - Sep 2002
-,Issho ni Ecchi,5.79,OVA (1 eps),Feb 2010 - Feb 2010
-,Court no Naka no Tenshi-tachi,5.78,OVA (2 eps),Oct 2000 - Dec 2000
-,Haha Sange,5.78,OVA (2 eps),Feb 2010 - May 2010
-,Heisa Byoutou,5.78,OVA (2 eps),Jul 2001 - Oct 2001
-,Miyazaki Maya Daizukan,5.78,OVA (2 eps),Nov 2010 - Feb 2011
-,Natsuyasumi.,5.78,ONA (3 eps),Jan 2013 - Jul 2013
-,Ouji no Honmei wa Akuyaku Reijou,5.78,ONA (8 eps),Jan 2022 - Mar 2022
-,Mizuiro,5.77,OVA (2 eps),Aug 2002 - Dec 2002
-,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation (2022),5.77,OVA (2 eps),Jun 2022 - Aug 2022
-,Otona nya Koi no Shikata ga Wakaranee!,5.77,ONA (8 eps),Oct 2020 - Nov 2020
-,Tsugunai,5.77,OVA (? eps),Jun 2022 -
-,Hatsukoi,5.77,OVA (2 eps),Feb 2004 - Apr 2004
-,Innocent Blue,5.77,OVA (2 eps),Nov 2005 - Aug 2006
-,21-ji no Onna: Newscaster Katsuragi Miki,5.76,OVA (3 eps),Apr 2001 - Nov 2001
-,Ikusa Otome Suvia Special,5.76,Special (1 eps),Feb 2010 - Feb 2010
-,Keraku-No-OH King of Pleasure,5.76,OVA (3 eps),Jul 2002 - Dec 2002
-,Konna ni Yasashiku Sareta no,5.76,OVA (3 eps),Jun 2014 - Nov 2014
-,Kyouhaku: Owaranai Ashita,5.76,OVA (3 eps),Jan 2000 - Jun 2000
-,Midnight Panther,5.76,OVA (2 eps),Aug 1998 - Dec 1998
-,Otokonoko ♂ Delivery,5.76,OVA (1 eps),Dec 2016 - Dec 2016
-,Shin-ban Megami Tantei Vinus File,5.76,OVA (2 eps),Feb 2004 - Aug 2004
-,Uba,5.76,OVA (2 eps),Apr 2004 - Jul 2004
-,Netokano,5.75,OVA (1 eps),Jun 2021 - Jun 2021
-,Ogenki Clinic,5.75,OVA (3 eps),Jul 1991 - Mar 1992
-,Shoujo Senki Brain Jacker,5.75,OVA (2 eps),Mar 2011 - Sep 2012
-,Tonari no Oneesan,5.75,OVA (2 eps),Jul 2000 - Oct 2000
-,Yuuwaku Countdown,5.75,OVA (6 eps),Jun 1995 - Nov 1995
-,Cartagra: Tsuki Gurui no Yamai,5.75,OVA (2 eps),Apr 2009 - Jun 2009
-,Idol Kouhosei,5.75,OVA (1 eps),Feb 2013 - Feb 2013
-,Kurai Mirai,5.75,OVA (2 eps),Jan 2006 - Sep 2006
-,I☆Can,5.74,OVA (3 eps),Jun 2010 - Apr 2015
-,Ingoku Byoutou,5.74,OVA (2 eps),Aug 2002 - Nov 2002
-,Inmou,5.74,OVA (2 eps),Mar 2020 - Mar 2020
-,Leatherman,5.74,OVA (5 eps),Nov 2001 - Oct 2002
-,Sinkan,5.74,OVA (1 eps),May 2004 - May 2004
-,Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,5.74,OVA (3 eps),Sep 2010 - Dec 2010
-,Swamp Stamp Anime Edition,5.73,OVA (1 eps),Jul 2017 - Jul 2017
-,BaBuKa: Gokudou no Tsuma,5.73,OVA (2 eps),Oct 2011 - Nov 2011
-,Kuroinu II The Animation,5.73,OVA (? eps),Aug 2021 -
-,Akebi no Hana: Maho,5.72,OVA (1 eps),Apr 2011 - Apr 2011
-,Fighting of Ecstasy,5.72,OVA (2 eps),Feb 2011 - Apr 2011
-,Ooedo Forty Eight,5.72,OVA (3 eps),Sep 2007 - Feb 2008
-,Reinou Tantei Miko,5.72,OVA (2 eps),Aug 2000 - May 2001
-,Tenkousei,5.72,OVA (4 eps),Mar 1996 - Jan 1997
-,Unbalance,5.72,OVA (3 eps),Jun 2002 - Dec 2002
-,Mune Kyun! Heartful Cafe,5.71,OVA (2 eps),Aug 2002 - Oct 2002
-,Tsuukin Kairaku: Chikan de Go!!,5.71,OVA (1 eps),May 2007 - May 2007
-,Yuuwaku Countdown: Akira,5.71,OVA (3 eps),Mar 1997 - Aug 1997
-,After... The Animation,5.71,OVA (2 eps),Aug 2007 - Jan 2008
-,Be-yond,5.71,OVA (2 eps),Feb 1998 - May 1998
-,Cambrian,5.71,OVA (2 eps),Nov 2005 - May 2006
-,Fuurinkanzan,5.71,OVA (1 eps),Aug 2013 - Aug 2013
-,Kunoichi Botan,5.71,ONA (2 eps),Aug 2018 - Aug 2018
-,Haitoku no Shoujo,5.70,OVA (2 eps),Sep 2001 - Jan 2002
-,Kanin Tokkyuu Michishio,5.70,OVA (2 eps),Aug 2010 - Nov 2010
-,Ryouki no Ori 2,5.70,OVA (3 eps),Apr 2001 - Nov 2001
-,Shiroki Tenshi-tachi no Rondo,5.70,OVA (2 eps),Oct 2002 - Dec 2002
-,Tokyo Requiem,5.70,OVA (2 eps),Apr 2005 - Mar 2006
-,Momoiro Bouenkyou Anime Edition,5.69,OVA (1 eps),Feb 2017 - Feb 2017
-,Stratosphera no Yousei,5.69,OVA (3 eps),Nov 2002 - Dec 2002
-,Toushin Toshi II,5.69,OVA (3 eps),Dec 1997 - Jun 1998
-,Choujin Densetsu Urotsukidouji: Mirai-hen,5.69,OVA (4 eps),Oct 1992 - Aug 1993
-,Darcrows,5.69,OVA (2 eps),Oct 2003 - Jan 2004
-,Dousou Kai Again,5.69,OVA (2 eps),Jul 2002 - Dec 2002
-,Dragon Knight 4,5.69,OVA (4 eps),Nov 1998 - Aug 1999
-,Kaette Kita Court no Naka no Tenshi-tachi,5.69,OVA (2 eps),Oct 2001 - Jan 2002
-,Hininden: Gauss,5.68,OVA (1 eps),Dec 2005 - Dec 2005
-,Jinshin Yuugi,5.68,OVA (2 eps),Mar 2001 - Jun 2001
-,Juuninin no Onna Kyoushi,5.68,OVA (2 eps),Apr 2008 - Jul 2008
-,Kuro no Danshou,5.68,OVA (4 eps),Oct 1999 - Sep 2000
-,Maids in Dream,5.68,OVA (2 eps),Jul 2003 - Dec 2003
-,Mitama: Nin,5.68,OVA (2 eps),Feb 2009 - Sep 2009
-,Sakuramiya Shimai no Netorare Kiroku,5.68,OVA (2 eps),Jun 2019 - Sep 2019
-,Shidoukan Day After The Animation,5.68,OVA (2 eps),Apr 2021 - May 2021
-,Rape! Rape! Rape! DVD-Box Special,5.67,Special (1 eps),Oct 2010 - Oct 2010
-,Soukou Seiki Ysphere: Ingyaku no Sennou Kaizou,5.67,OVA (2 eps),Jul 2020 - Jan 2021
-,A-Size Classmate,5.66,OVA (2 eps),Feb 2016 - Apr 2016
-,Ai Doll,5.66,OVA (4 eps),Jun 2000 - Apr 2001
-,Flutter of Birds: Tori-tachi no Habataki,5.66,OVA (2 eps),May 2002 - Aug 2002
-,Oujo & Onna Kishi W Do Gehin Roshutsu,5.66,OVA (2 eps),Aug 2020 - Oct 2020
